               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,            0.011084,           0.0064608,            0.001441,             0.96734,             0.94625,             0.96739,             0.80868,            0.011218,           0.0042055,           0.0023036,             0.00109,             0.00109,             0.00109
                 137,            0.010992,           0.0063519,           0.0015586,             0.96491,             0.94752,             0.96736,             0.80837,            0.011232,           0.0042166,           0.0022798,            0.001024,            0.001024,            0.001024
                 138,            0.010923,           0.0064115,           0.0013963,              0.9639,             0.94808,             0.96733,             0.80868,            0.011248,           0.0042352,            0.002273,            0.000958,            0.000958,            0.000958
                 139,            0.010949,           0.0063619,           0.0014451,             0.96366,             0.94354,             0.96665,             0.80895,            0.011239,           0.0042387,           0.0022945,            0.000892,            0.000892,            0.000892
                 140,            0.010839,           0.0063325,           0.0014406,             0.96347,             0.94519,             0.96782,             0.80943,            0.011227,           0.0042369,           0.0022984,            0.000826,            0.000826,            0.000826
                 141,            0.010797,           0.0064132,           0.0013644,             0.96419,             0.94408,             0.96762,             0.81002,            0.011211,           0.0042266,           0.0023089,             0.00076,             0.00076,             0.00076
                 142,            0.010712,           0.0062587,           0.0013777,             0.96023,             0.94874,             0.96757,             0.81045,            0.011178,           0.0042096,           0.0023286,            0.000694,            0.000694,            0.000694
                 143,            0.010806,           0.0063127,           0.0014278,              0.9585,             0.94912,             0.96692,             0.81036,            0.011178,           0.0042131,           0.0023415,            0.000628,            0.000628,            0.000628
                 144,            0.010694,           0.0062155,           0.0013799,             0.95767,             0.94926,             0.96712,             0.81053,            0.011183,           0.0042193,           0.0023582,            0.000562,            0.000562,            0.000562
                 145,            0.010514,           0.0061002,           0.0013171,              0.9639,             0.94209,             0.96634,             0.81049,            0.011199,           0.0042318,           0.0023629,            0.000496,            0.000496,            0.000496
                 146,            0.010688,           0.0062782,           0.0012776,             0.96524,             0.94335,             0.96632,             0.81025,              0.0112,           0.0042352,           0.0023494,             0.00043,             0.00043,             0.00043
                 147,            0.010593,           0.0062003,           0.0013008,             0.96438,             0.94267,             0.96591,              0.8101,            0.011204,           0.0042371,            0.002359,            0.000364,            0.000364,            0.000364
                 148,            0.010602,           0.0062206,            0.001319,             0.96299,             0.94394,             0.96582,             0.81023,            0.011202,            0.004239,           0.0023602,            0.000298,            0.000298,            0.000298
                 149,            0.010574,           0.0062936,           0.0012762,             0.96553,             0.94249,             0.96578,             0.80933,            0.011206,           0.0042451,           0.0023634,            0.000232,            0.000232,            0.000232
